UTAH JAZZ Media Delivery,,SYNC COMPLETE,CONTENT ERRORS,,FUSE PROGRAMMER,,,PROGRAMMING IN PROGRESS,,,HUD,,,,RETURN TO INDEX,,,,,,,,,,,,,,,,,,,,,,,
CATEGORY,LOOK IDENTIFIER #,File Name,File Version,Notes,Version,Bank,Slot ,Mapping #,"Mapping 
Code",File Length,Play Mode,Error Flag,Midi Button,Notes to Kerstin,General/Show Call Notes,Upversioned Date,Folder,Look,File Path,Error Flag,Format,Codec_ID,Duration,Bit Rate,Width,Height,Aspect Ratio,Frame Rate Mode,Frame Rate,Stream Size,"Audio For,at",Audio Format/Settings,Audio Codec ID,Audio Duration,Audio Channels,Audio Channel Layout,Audio Sampling Rate,Audio Bit Depth
,,074_Defense4_RIB_F_v02.mov,2,,2,210,074,010,RIB_F,6s,,-,,,,7/21/2020 10:29:03,210_UTA_PCC,07_Defense4,\210_UTA_PCC\07_Defense4\074_Defense4_RIB_F_v02.mov,-,nclc,nclc,6006,356110985,9504,144,66.000,CFR,29.970,267402909,-,-,-,-,-,-,-,-
,,078_Defense4_SCB_v02.mov,2,,2,210,078,017,SCB,6s,,-,,,,7/23/2020 6:58:56,210_UTA_PCC,07_Defense4,\210_UTA_PCC\07_Defense4\078_Defense4_SCB_v02.mov,-,nclc,nclc,6006,568523201,1920,1080,1.778,CFR,29.970,428022534,PCM,Little / Signed,sowt,6006,2,L R,48000,16
,08_Offense1,080_Offense1_AUDIO_v01.mov,1,,1,210,080,024,AUDIO,2.93s,,-,,,,,210_UTA_PCC,08_Offense1,\210_UTA_PCC\08_Offense1\080_Offense1_AUDIO_v01.mov,-,nclc,nclc,2937,65602,16,16,1.000,CFR,29.970,665920,PCM,Little / Signed,sowt,2937,2,L R,48000,16
,,081_Offense1_AUD_F_v01.mov,1,,1,210,081,001,AUD_F,2.93s,,-,,,,,210_UTA_PCC,08_Offense1,\210_UTA_PCC\08_Offense1\081_Offense1_AUD_F_v01.mov,-,nclc,nclc,2937,1657297105,10160,1600,6.350,CFR,29.970,608504605,-,-,-,-,-,-,-,-
,,084_Offense1_RIB_F_v02.mov,2,,2,210,084,010,RIB_F,,,-F,,,,7/21/2020 10:28:59,210_UTA_PCC,08_Offense1,\210_UTA_PCC\08_Offense1\084_Offense1_RIB_F_v02.mov,-F,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File
,,088_Offense1_SCB_v01.mov,1,,1,210,088,017,SCB,2.93s,,-,,,,,210_UTA_PCC,08_Offense1,\210_UTA_PCC\08_Offense1\088_Offense1_SCB_v01.mov,-,nclc,nclc,2937,211391136,1920,1080,1.778,CFR,29.970,78183283,PCM,Little / Signed,sowt,2937,2,L R,44100,16
,09_Offense2,090_Offense2_AUDIO_v01.mov,1,,1,210,090,024,AUDIO,10.2s,,-,,,,,210_UTA_PCC,09_Offense2,\210_UTA_PCC\09_Offense2\090_Offense2_AUDIO_v01.mov,-,nclc,nclc,10211,69262,16,16,1.000,CFR,29.970,2187369,PCM,Little / Signed,sowt,10211,2,L R,48000,16
,,091_Offense2_AUD_F_v01.mov,1,,1,210,091,001,AUD_F,10.2s,,-,,,,,210_UTA_PCC,09_Offense2,\210_UTA_PCC\09_Offense2\091_Offense2_AUD_F_v01.mov,-,nclc,nclc,10211,1181469802,10160,1600,6.350,CFR,29.970,1508161864,-,-,-,-,-,-,-,-
,,094_Offense2_RIB_F_v03.mov,3,,2,210,094,010,RIB_F,10.33s,,-,,,,7/23/2020 22:27:10,210_UTA_PCC,09_Offense2,\210_UTA_PCC\09_Offense2\094_Offense2_RIB_F_v03.mov,-,nclc,nclc,10344,193082027,9504,144,66.000,CFR,29.970,251816107,PCM,Little / Signed,sowt,10344,2,L R,44100,16
,,098_Offense2_SCB_v01.mov,1,,1,210,098,017,SCB,10.2s,,-,,,,,210_UTA_PCC,09_Offense2,\210_UTA_PCC\09_Offense2\098_Offense2_SCB_v01.mov,-,nclc,nclc,10211,262117918,1920,1080,1.778,CFR,29.970,336423678,PCM,Little / Signed,sowt,10211,2,L R,44100,16
,10_Offense3,100_Offense3_AUDIO_v02.mov,2,,2,210,100,024,AUDIO,10s,,-,,,,,210_UTA_PCC,10_Offense3,\210_UTA_PCC\10_Offense3\100_Offense3_AUDIO_v02.mov,-,nclc,nclc,10010,77063,16,16,1.000,CFR,29.970,2107465,PCM,Little / Signed,sowt,10010,2,L R,48000,16
,,101_Offense3_AUD_F_v02.mov,2,,2,210,101,001,AUD_F,10s,,-,,,,7/21/2020 10:28:54,210_UTA_PCC,10_Offense3,\210_UTA_PCC\10_Offense3\101_Offense3_AUD_F_v02.mov,-,nclc,nclc,10010,4852251352,10160,1600,6.350,CFR,29.970,6071436121,-,-,-,-,-,-,-,-
,,104_Offense3_RIB_F_v02.mov,2,,2,210,104,010,RIB_F,10s,,-,,,,7/21/2020 10:28:54,210_UTA_PCC,10_Offense3,\210_UTA_PCC\10_Offense3\104_Offense3_RIB_F_v02.mov,-,nclc,nclc,10010,412237845,9504,144,66.000,CFR,29.970,515874025,-,-,-,-,-,-,-,-
,,108_Offense3_SCB_v02.mov,2,,2,210,108,017,SCB,10s,,-,,,,7/21/2020 10:28:54,210_UTA_PCC,10_Offense3,\210_UTA_PCC\10_Offense3\108_Offense3_SCB_v02.mov,-,nclc,nclc,10010,631448821,1920,1080,1.778,CFR,29.970,791956007,PCM,Little / Signed,sowt,10010,2,L R,44100,16
,11_Offense4,110_Offense4_AUDIO_v02.mov,2,,2,210,110,024,AUDIO,20.03s,,-,,,,7/21/2020 10:28:51,210_UTA_PCC,11_Offense4,\210_UTA_PCC\11_Offense4\110_Offense4_AUDIO_v02.mov,-,nclc,nclc,20054,73585,16,16,1.000,CFR,29.970,4365884,PCM,Little / Signed,sowt,20054,2,L R,48000,16
,,114_Offense4_AUD_F_v02.mov,2,,2,210,114,001,AUD_F,20.03s,,-,,"Wrong Slot returning here, didn't autopop correctly, I moved it manually -JL",,7/21/2020 10:28:51,210_UTA_PCC,11_Offense4,\210_UTA_PCC\11_Offense4\114_Offense4_AUD_F_v02.mov,-,nclc,nclc,20054,2792311642,10160,1600,6.350,CFR,29.970,7003246501,PCM,Little / Signed,sowt,20054,2,L R,44100,16
,,114_Offense4_RIB_F_v02.mov,2,Missing file -JL,2,210,114,010,RIB_F,20.03s,,-,,missing from d3 -JL,,,210_UTA_PCC,11_Offense4,\210_UTA_PCC\11_Offense4\114_Offense4_RIB_F_v02.mov,-,nclc,nclc,20054,365810224,9504,144,66.000,CFR,29.970,917024632,-,-,-,-,-,-,-,-
,,118_Offense4_SCB_v02.mov,2,,2,210,118,017,SCB,20.03s,,-,,,,7/21/2020 10:28:50,210_UTA_PCC,11_Offense4,\210_UTA_PCC\11_Offense4\118_Offense4_SCB_v02.mov,-,nclc,nclc,20054,361666728,1920,1080,1.778,CFR,29.970,910448942,PCM,Little / Signed,sowt,20054,2,L R,44100,16
211_UTA_FERA,00_AnthemAmberlyJohnson,000_AnthemAmberlyJohnson_AUDIO_v01.mov,1,,1,211,000,024,AUDIO,2m5.23s,,-,,,Need other flag elements for ribbon etc,,211_UTA_FERA,00_AnthemAmberlyJohnson,\211_UTA_FERA\00_AnthemAmberlyJohnson\000_AnthemAmberlyJohnson_AUDIO_v01.mov,-,nclc,nclc,125359,77050,16,16,1.000,CFR,29.970,25549154,PCM,Little / Signed,sowt,125359,2,L R,48000,16
,,008_AnthemAmberlyJohnson_SCB_v01.mov,1,,1,211,008,017,SCB,2m5.23s,,-,,,,,211_UTA_FERA,00_AnthemAmberlyJohnson,\211_UTA_FERA\00_AnthemAmberlyJohnson\008_AnthemAmberlyJohnson_SCB_v01.mov,-,nclc,nclc,125359,392311589,1920,1080,1.778,CFR,29.970,6171800248,PCM,Little / Signed,sowt,125359,2,L R,48000,16
,01_AnthemEstherCabrera,010_AnthemEstherCabrera_AUDIO_v01.mov,1,,1,211,010,024,AUDIO,2m4.6s,,-,,,,,211_UTA_FERA,01_AnthemEstherCabrera,\211_UTA_FERA\01_AnthemEstherCabrera\010_AnthemEstherCabrera_AUDIO_v01.mov,-,nclc,nclc,124725,77077,16,16,1.000,CFR,29.970,25432163,PCM,Little / Signed,sowt,124725,2,L R,48000,16
,,018_AnthemEstherCabrera_SCB_v01.mov,1,,1,211,018,017,SCB,2m4.6s,,-,,,,,211_UTA_FERA,01_AnthemEstherCabrera,\211_UTA_FERA\01_AnthemEstherCabrera\018_AnthemEstherCabrera_SCB_v01.mov,-,nclc,nclc,124725,380586132,1920,1080,1.778,CFR,29.970,5957793053,PCM,Little / Signed,sowt,124725,2,L R,48000,16
,02_AnthemKeyaFowler,020_AnthemKeyaFowler_AUDIO_v01.mov,1,,1,211,020,024,AUDIO,2m4.57s,,-,,,,,211_UTA_FERA,02_AnthemKeyaFowler,\211_UTA_FERA\02_AnthemKeyaFowler\020_AnthemKeyaFowler_AUDIO_v01.mov,-,nclc,nclc,124692,76984,16,16,1.000,CFR,29.970,25412616,PCM,Little / Signed,sowt,124692,2,L R,48000,16
,,028_AnthemKeyaFowler_SCB_v01.mov,1,,1,211,028,017,SCB,2m4.57s,,-,,,,,211_UTA_FERA,02_AnthemKeyaFowler,\211_UTA_FERA\02_AnthemKeyaFowler\028_AnthemKeyaFowler_SCB_v01.mov,-,nclc,nclc,124692,390892270,1920,1080,1.778,CFR,29.970,6116823707,PCM,Little / Signed,sowt,124692,2,L R,48000,16
,03_AnthemPaigeAnn,030_AnthemPaigeAnn_AUDIO_v01.mov,1,,1,211,030,024,AUDIO,2m21.33s,,-,,,,,211_UTA_FERA,03_AnthemPaigeAnn,\211_UTA_FERA\03_AnthemPaigeAnn\030_AnthemPaigeAnn_AUDIO_v01.mov,-,nclc,nclc,141475,77049,16,16,1.000,CFR,29.970,28834576,PCM,Little / Signed,sowt,141475,2,L R,48000,16
,,038_AnthemPaigeAnn_SCB_v01.mov,1,,1,211,038,017,SCB,2m21.33s,,-,,,,,211_UTA_FERA,03_AnthemPaigeAnn,\211_UTA_FERA\03_AnthemPaigeAnn\038_AnthemPaigeAnn_SCB_v01.mov,-,nclc,nclc,141475,378109756,1920,1080,1.778,CFR,29.970,56623104,PCM,Little / Signed,sowt,141475,2,L R,48000,16
