PHOENIX SUNS Media Delivery,,SYNC COMPLETE,CONTENT ERRORS,,FUSE PROGRAMMER,,,PROGRAMMING IN PROGRESS,,,HUD,,,,RETURN TO INDEX,,,,,,,,,,,,,,,,,,,,,,,
CATEGORY,LOOK IDENTIFIER #,File Name,File Version,Content Notes,Version,Bank,Slot ,Mapping #,"Mapping 
Code",File Length,Play Mode,Error Flag,Midi Button,Notes to Kerstin,General/Show Call Notes,Upversioned Date,Folder,Look,File Path,Error Flag,Format,Codec_ID,Duration,Bit Rate,Width,Height,Aspect Ratio,Frame Rate Mode,Frame Rate,Stream Size,"Audio For,at",Audio Format/Settings,Audio Codec ID,Audio Duration,Audio Channels,Audio Channel Layout,Audio Sampling Rate,Audio Bit Depth
,07_Benihana,077_Benihana_CRN_v01.mov,1,,,169,077,014,CRN,0.03s,,-,,,,7/22/2020 23:04:22,169_PHX_CRN_ROTATE,07_Benihana,\169_PHX_CRN_ROTATE\07_Benihana\077_Benihana_CRN_v01.mov,-,nclc,nclc,34,11372776,3328,208,16.000,CFR,29.970,48114,-,-,-,-,-,-,-,-
,09_Cheurlin,097_Cheurlin_CRN_v01.mov,1,,,169,097,014,CRN,0.03s,,-,,,,7/22/2020 23:04:22,169_PHX_CRN_ROTATE,09_Cheurlin,\169_PHX_CRN_ROTATE\09_Cheurlin\097_Cheurlin_CRN_v01.mov,-,nclc,nclc,34,9532618,3328,208,16.000,CFR,29.970,40439,-,-,-,-,-,-,-,-
,11_Fabletics,117_Fabletics_CRN_v01.mov,1,,,169,117,014,CRN,0.03s,,-,,,,7/22/2020 23:03:58,169_PHX_CRN_ROTATE,11_Fabletics,\169_PHX_CRN_ROTATE\11_Fabletics\117_Fabletics_CRN_v01.mov,-,nclc,nclc,34,10544645,3328,208,16.000,CFR,29.970,44660,-,-,-,-,-,-,-,-
,12_FirstBank,127_FirstBank_CRN_v01.mov,1,,,169,127,014,CRN,0.03s,,-,,,,,169_PHX_CRN_ROTATE,12_FirstBank,\169_PHX_CRN_ROTATE\12_FirstBank\127_FirstBank_CRN_v01.mov,-,nclc,nclc,34,28517774,3328,208,16.000,CFR,29.970,119623,-,-,-,-,-,-,-,-
,13_Frys,137_FrysFFE_CRN_v01.mov,1,,,169,137,014,CRN,0.03s,,-,,,,7/22/2020 23:03:56,169_PHX_CRN_ROTATE,13_Frys,\169_PHX_CRN_ROTATE\13_Frys\137_FrysFFE_CRN_v01.mov,-,nclc,nclc,34,28790381,3328,208,16.000,CFR,29.970,141866,-,-,-,-,-,-,-,-
,14_GEICO,,,not delivered -kh,,,,,,,,-,,,,,169_PHX_CRN_ROTATE,14_GEICO,Skip,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,15_Kia,,,not delivered -kh,,,,,,,,-,,,,,169_PHX_CRN_ROTATE,15_Kia,Skip,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,16_PayPal,167_PayPal_CRN_v01.mov,1,,,169,167,014,CRN,0.03s,,-,,,,7/22/2020 23:03:52,169_PHX_CRN_ROTATE,16_PayPal,\169_PHX_CRN_ROTATE\16_PayPal\167_PayPal_CRN_v01.mov,-,nclc,nclc,34,10642227,3328,208,16.000,CFR,29.970,45067,-,-,-,-,-,-,-,-
,17_PetSmart,,,,,,,,,,,-F,,,,,169_PHX_CRN_ROTATE,17_PetSmart,\169_PHX_CRN_ROTATE\17_PetSmart\217_Schwartz_CRN_v01.mov,-F,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File
,21_Schwartz,217_Schwartz_CRN_v01.mov,1,,,169,217,014,CRN,,,-F,,,,7/22/2020 23:03:52,169_PHX_CRN_ROTATE,21_Schwartz,\169_PHX_CRN_ROTATE\21_Schwartz\227_Smirnoff_CRN_v01.mov,-F,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File
,22_Smirnoff,227_Smirnoff_CRN_v01.mov,1,,,169,227,014,CRN,,,-F,,,,7/22/2020 23:03:51,169_PHX_CRN_ROTATE,22_Smirnoff,\169_PHX_CRN_ROTATE\22_Smirnoff\247_Takis_CRN_v01.mov,-F,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File
,24_Takis,247_Takis_CRN_v01.mov,1,,,169,247,014,CRN,,,-F,,,,7/22/2020 23:03:50,169_PHX_CRN_ROTATE,24_Takis,\169_PHX_CRN_ROTATE\24_Takis\237_Southwest_CRN_v01.mov,-F,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File
,25_Southwest,237_Southwest_CRN_v01.mov,1,,,169,237,014,CRN,,,-F,,,,7/22/2020 23:03:49,169_PHX_CRN_ROTATE,25_Southwest,#REF!,-F,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File
,,,,,,,,,,,,-,,,,,169_PHX_CRN_ROTATE,25_Southwest,Skip,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,,,,,,,,,-,,,,,169_PHX_CRN_ROTATE,25_Southwest,Skip,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,,,,,,,,,-,,,,,169_PHX_CRN_ROTATE,25_Southwest,Skip,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,,,,,,,,,-,,,,,169_PHX_CRN_ROTATE,25_Southwest,Skip,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,,,,,,,,,-,,,,,169_PHX_CRN_ROTATE,25_Southwest,Skip,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,,,,,,,,,-,,,,,169_PHX_CRN_ROTATE,25_Southwest,Skip,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,,,,,,,,,-,,,,,169_PHX_CRN_ROTATE,25_Southwest,Skip,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,,,,,,,,,-,,,,,169_PHX_CRN_ROTATE,25_Southwest,Skip,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,,,,,,,,,-,,,,,169_PHX_CRN_ROTATE,25_Southwest,Skip,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,,,,,,,,,-,,,,,169_PHX_CRN_ROTATE,25_Southwest,Skip,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,,,,,,,,,-,,,,,169_PHX_CRN_ROTATE,25_Southwest,Skip,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,,,,,,,,,-,,,,,169_PHX_CRN_ROTATE,25_Southwest,Skip,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,,,,,,,,,-,,,,,169_PHX_CRN_ROTATE,25_Southwest,Skip,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,,,,,,,,,-,,,,,169_PHX_CRN_ROTATE,25_Southwest,Skip,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,,,,,,,,,-,,,,,169_PHX_CRN_ROTATE,25_Southwest,Skip,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,,,,,,,,,-,,,,,169_PHX_CRN_ROTATE,25_Southwest,Skip,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,,,,,,,,,-,,,,,169_PHX_CRN_ROTATE,25_Southwest,Skip,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,,,,,,,,,-,,,,,169_PHX_CRN_ROTATE,25_Southwest,Skip,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,,,,,,,,,-,,,,,169_PHX_CRN_ROTATE,25_Southwest,Skip,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,,,,,,,,,-,,,,,169_PHX_CRN_ROTATE,25_Southwest,Skip,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,,,,,,,,,-,,,,,169_PHX_CRN_ROTATE,25_Southwest,Skip,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,,,,,,,,,-,,,,,169_PHX_CRN_ROTATE,25_Southwest,Skip,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,,,,,,,,,-,,,,,169_PHX_CRN_ROTATE,25_Southwest,Skip,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,,,,,,,,,-,,,,,169_PHX_CRN_ROTATE,25_Southwest,Skip,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,,,,,,,,,-,,,,,169_PHX_CRN_ROTATE,25_Southwest,Skip,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,,,,,,,,,-,,,,,169_PHX_CRN_ROTATE,25_Southwest,Skip,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,,,,,,,,,-,,,,,169_PHX_CRN_ROTATE,25_Southwest,Skip,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,,,,,,,,,-,,,,,169_PHX_CRN_ROTATE,25_Southwest,Skip,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,,,,,,,,,-,,,,,169_PHX_CRN_ROTATE,25_Southwest,Skip,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,,,,,,,,,-,,,,,169_PHX_CRN_ROTATE,25_Southwest,Skip,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,,,,,,,,,-,,,,,169_PHX_CRN_ROTATE,25_Southwest,Skip,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,,,,,,,,,-,,,,,169_PHX_CRN_ROTATE,25_Southwest,Skip,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,,,,,,,,,-,,,,,169_PHX_CRN_ROTATE,25_Southwest,Skip,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,,,,,,,,,-,,,,,169_PHX_CRN_ROTATE,25_Southwest,Skip,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,,,,,,,,,-,,,,,169_PHX_CRN_ROTATE,25_Southwest,Skip,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,,,,,,,,,-,,,,,169_PHX_CRN_ROTATE,25_Southwest,Skip,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,,,,,,,,,-,,,,,169_PHX_CRN_ROTATE,25_Southwest,Skip,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,,,,,,,,,-,,,,,169_PHX_CRN_ROTATE,25_Southwest,Skip,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,,,,,,,,,-,,,,,169_PHX_CRN_ROTATE,25_Southwest,Skip,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,,,,,,,,,-,,,,,169_PHX_CRN_ROTATE,25_Southwest,Skip,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,,,,,,,,,-,,,,,169_PHX_CRN_ROTATE,25_Southwest,Skip,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,,,,,,,,,-,,,,,169_PHX_CRN_ROTATE,25_Southwest,Skip,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,,,,,,,,,-,,,,,169_PHX_CRN_ROTATE,25_Southwest,Skip,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,,,,,,,,,-,,,,,169_PHX_CRN_ROTATE,25_Southwest,Skip,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,,,,,,,,,-,,,,,169_PHX_CRN_ROTATE,25_Southwest,Skip,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,,,,,,,,,-,,,,,169_PHX_CRN_ROTATE,25_Southwest,Skip,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,,,,,,,,,-,,,,,169_PHX_CRN_ROTATE,25_Southwest,Skip,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,,,,,,,,,-,,,,,169_PHX_CRN_ROTATE,25_Southwest,Skip,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,,,,,,,,,-,,,,,169_PHX_CRN_ROTATE,25_Southwest,Skip,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,,,,,,,,,-,,,,,169_PHX_CRN_ROTATE,25_Southwest,Skip,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,,,,,,,,,-,,,,,169_PHX_CRN_ROTATE,25_Southwest,Skip,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,,,,,,,,,-,,,,,169_PHX_CRN_ROTATE,25_Southwest,Skip,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,,,,,,,,,-,,,,,169_PHX_CRN_ROTATE,25_Southwest,Skip,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,,,,,,,,,-,,,,,169_PHX_CRN_ROTATE,25_Southwest,Skip,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,,,,,,,,,-,,,,,169_PHX_CRN_ROTATE,25_Southwest,Skip,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,,,,,,,,,-,,,,,169_PHX_CRN_ROTATE,25_Southwest,Skip,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,,,,,,,,,-,,,,,169_PHX_CRN_ROTATE,25_Southwest,Skip,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,,,,,,,,,-,,,,,169_PHX_CRN_ROTATE,25_Southwest,Skip,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,,,,,,,,,-,,,,,169_PHX_CRN_ROTATE,25_Southwest,Skip,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,,,,,,,,,-,,,,,169_PHX_CRN_ROTATE,25_Southwest,Skip,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,,,,,,,,,-,,,,,169_PHX_CRN_ROTATE,25_Southwest,Skip,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,,,,,,,,,-,,,,,169_PHX_CRN_ROTATE,25_Southwest,Skip,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,,,,,,,,,-,,,,,169_PHX_CRN_ROTATE,25_Southwest,Skip,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,,,,,,,,,-,,,,,169_PHX_CRN_ROTATE,25_Southwest,Skip,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,,,,,,,,,-,,,,,169_PHX_CRN_ROTATE,25_Southwest,Skip,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,,,,,,,,,-,,,,,169_PHX_CRN_ROTATE,25_Southwest,Skip,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,,,,,,,,,-,,,,,169_PHX_CRN_ROTATE,25_Southwest,Skip,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,,,,,,,,,-,,,,,169_PHX_CRN_ROTATE,25_Southwest,Skip,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,,,,,,,,,-,,,,,169_PHX_CRN_ROTATE,25_Southwest,Skip,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,,,,,,,,,-,,,,,169_PHX_CRN_ROTATE,25_Southwest,Skip,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,,,,,,,,,-,,,,,169_PHX_CRN_ROTATE,25_Southwest,Skip,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,,,,,,,,,-,,,,,169_PHX_CRN_ROTATE,25_Southwest,Skip,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,,,,,,,,,-,,,,,169_PHX_CRN_ROTATE,25_Southwest,Skip,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,,,,,,,,,-,,,,,169_PHX_CRN_ROTATE,25_Southwest,Skip,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,,,,,,,,,-,,,,,169_PHX_CRN_ROTATE,25_Southwest,Skip,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,,,,,,,,,-,,,,,169_PHX_CRN_ROTATE,25_Southwest,Skip,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,,,,,,,,,-,,,,,169_PHX_CRN_ROTATE,25_Southwest,Skip,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,,,,,,,,,-,,,,,169_PHX_CRN_ROTATE,25_Southwest,Skip,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,,,,,,,,,-,,,,,169_PHX_CRN_ROTATE,25_Southwest,Skip,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,,,,,,,,,-,,,,,169_PHX_CRN_ROTATE,25_Southwest,Skip,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,,,,,,,,,-,,,,,169_PHX_CRN_ROTATE,25_Southwest,Skip,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,,,,,,,,,-,,,,,169_PHX_CRN_ROTATE,25_Southwest,Skip,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,,,,,,,,,-,,,,,169_PHX_CRN_ROTATE,25_Southwest,Skip,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,,,,,,,,,-,,,,,169_PHX_CRN_ROTATE,25_Southwest,Skip,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,,,,,,,,,-,,,,,169_PHX_CRN_ROTATE,25_Southwest,Skip,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,,,,,,,,,-,,,,,169_PHX_CRN_ROTATE,25_Southwest,Skip,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,,,,,,,,,-,,,,,169_PHX_CRN_ROTATE,25_Southwest,Skip,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,,,,,,,,,-,,,,,169_PHX_CRN_ROTATE,25_Southwest,Skip,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,,,,,,,,,-,,,,,169_PHX_CRN_ROTATE,25_Southwest,Skip,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,,,,,,,,,-,,,,,169_PHX_CRN_ROTATE,25_Southwest,Skip,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,,,,,,,,,-,,,,,169_PHX_CRN_ROTATE,25_Southwest,Skip,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,,,,,,,,,-,,,,,169_PHX_CRN_ROTATE,25_Southwest,Skip,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
