SACREMENTO KINGS Media Delivery,,SYNC COMPLETE,CONTENT ERRORS,,FUSE PROGRAMMER,,,PROGRAMMING IN PROGRESS,,,HUD,,,,RETURN TO INDEX,,,,,,,,,,,,,,,,,,,,,,,
CATEGORY,LOOK IDENTIFIER #,File Name,File Version,Notes,Version,Bank,Slot ,Mapping #,"Mapping 
Code",File Length,Play Mode,Error Flag,Midi Button,Notes to Kerstin,General/Show Call Notes,Upversioned Date,Folder,Look,File Path,Error Flag,Format,Codec_ID,Duration,Bit Rate,Width,Height,Aspect Ratio,Frame Rate Mode,Frame Rate,Stream Size,"Audio For,at",Audio Format/Settings,Audio Codec ID,Audio Duration,Audio Channels,Audio Channel Layout,Audio Sampling Rate,Audio Bit Depth
,,008_KingsBranding_SCB_v00.mov,0,,0,182,008,017,SCB,0.03s,,-,64,,,,182_SAC_Image_1,00_KingsBranding,\182_SAC_Image_1\00_KingsBranding\008_KingsBranding_SCB_v00.mov,-,nclc,nclc,34,2137103637,9760,800,12.200,CFR,29.970,8936112,-,-,-,-,-,-,-,-
,01_SocialJusticeHowMany,011_SocialJusticeHowMany_AUD_F_v01.mov,1,,0,182,011,001,AUD_F,0.03s,,-,,,Use Social Justic as timeout and general background ,7/22/2020 14:00:20,182_SAC_Image_1,01_SocialJusticeHowMany,\182_SAC_Image_1\01_SocialJusticeHowMany\011_SocialJusticeHowMany_AUD_F_v01.mov,-,nclc,nclc,34,2653197347,10160,1600,6.350,CFR,29.970,11066735,-,-,-,-,-,-,-,-
,,018_SocialJusticeHowMany_SCB_v00.mov,0,,0,182,018,017,SCB,0.03s,,-,,,,,182_SAC_Image_1,01_SocialJusticeHowMany,\182_SAC_Image_1\01_SocialJusticeHowMany\018_SocialJusticeHowMany_SCB_v00.mov,-,nclc,nclc,34,364100975,1920,1080,1.778,CFR,29.970,1547554,-,-,-,-,-,-,-,-
,02_SocialJusticeAntiracist,021_SocialJusticeAntiRacist_AUD_F_v01.mov,1,,0,182,021,001,AUD_F,0.03s,,-,,,,7/22/2020 14:00:19,182_SAC_Image_1,02_SocialJusticeAntiracist,\182_SAC_Image_1\02_SocialJusticeAntiracist\021_SocialJusticeAntiRacist_AUD_F_v01.mov,-,nclc,nclc,34,2649418250,10160,1600,6.350,CFR,29.970,11050973,-,-,-,-,-,-,-,-
,,028_SocialJusticeAntiracist_SCB_v00.mov,0,,0,182,028,017,SCB,0.03s,,-,,,,,182_SAC_Image_1,02_SocialJusticeAntiracist,\182_SAC_Image_1\02_SocialJusticeAntiracist\028_SocialJusticeAntiracist_SCB_v00.mov,-,nclc,nclc,34,364015380,1920,1080,1.778,CFR,29.970,1547197,-,-,-,-,-,-,-,-
,03_SocialJusticeBLM,041_SocialJusticeEquality_AUD_F_v01.mov,1,Conflicting N/S Assets. Please Delete N/S Assets. Keep the full asset  -MH 7/23,0,182,041,001,AUD_F,,,-F,,,,7/23/2020 22:23:13,182_SAC_Image_1,03_SocialJusticeBLM,\182_SAC_Image_1\03_SocialJusticeBLM\041_SocialJusticeEquality_AUD_F_v01.mov,-F,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File
,,048_SocialJusticeEquality_SCB_v00.mov,0,,0,182,048,017,SCB,,,-F,,,,,182_SAC_Image_1,03_SocialJusticeBLM,\182_SAC_Image_1\03_SocialJusticeBLM\048_SocialJusticeEquality_SCB_v00.mov,-F,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File
,04_SocialJusticeEquality,041_SocialJusticeEquality_AUD_N_v00.mov,0,,0,182,041,002,AUD_N,0.03s,,-,,,,,182_SAC_Image_1,04_SocialJusticeEquality,\182_SAC_Image_1\04_SocialJusticeEquality\041_SocialJusticeEquality_AUD_N_v00.mov,-,nclc,nclc,34,723046869,5280,800,6.600,CFR,29.970,3044279,-,-,-,-,-,-,-,-
,,048_SocialJusticeEquality_SCB_v00.mov,0,,0,182,048,017,SCB,0.03s,,-,,,,,182_SAC_Image_1,04_SocialJusticeEquality,\182_SAC_Image_1\04_SocialJusticeEquality\048_SocialJusticeEquality_SCB_v00.mov,-,nclc,nclc,34,363885910,1920,1080,1.778,CFR,29.970,1546657,-,-,-,-,-,-,-,-
,05_SocialJusticePeace,051_SocialJusticePeace_AUD_N_v00.mov,0,Conflicting N/S Assets. Please Delete N/S Assets. Keep the full asset  -MH 7/23,0,182,051,002,AUD_N,0.03s,,-,,,,,182_SAC_Image_1,05_SocialJusticePeace,\182_SAC_Image_1\05_SocialJusticePeace\051_SocialJusticePeace_AUD_N_v00.mov,-,nclc,nclc,34,722911645,5280,800,6.600,CFR,29.970,3043715,-,-,-,-,-,-,-,-
