PHILADELPHIA 76ERS Media Delivery,,SYNC COMPLETE,CONTENT ERRORS,,FUSE PROGRAMMER,,,PROGRAMMING IN PROGRESS,,,HUD,,,,RETURN TO INDEX,,,,,,,,,,,,,,,,,,,,,,,
CATEGORY,LOOK IDENTIFIER #,File Name,File Version,Notes,Version,Bank,Slot ,Mapping #,"Mapping 
Code",File Length,Play Mode,Error Flag,Midi Button,Notes to Kerstin,General/Show Call Notes,Upversioned Date,Folder,Look,File Path,Error Flag,Format,Codec_ID,Duration,Bit Rate,Width,Height,Aspect Ratio,Frame Rate Mode,Frame Rate,Stream Size,"Audio For,at",Audio Format/Settings,Audio Codec ID,Audio Duration,Audio Channels,Audio Channel Layout,Audio Sampling Rate,Audio Bit Depth
,,004_EMBIID_RIB_F_v01.mov,1,,1,156,004,010,RIB_F,,,-F,9,,,,156_PHI_Intros_1,00_EMBIID,\156_PHI_Intros_1\00_EMBIID\004_EMBIID_RIB_F_v01.mov,-F,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File
,,008_EMBIID_SCB_v01.mov,1,,1,156,008,017,SCB,10s,,-,9,,,,156_PHI_Intros_1,00_EMBIID,\156_PHI_Intros_1\00_EMBIID\008_EMBIID_SCB_v01.mov,-,nclc,nclc,10010,367105398,1920,1080,1.778,CFR,29.970,460430424,-,-,-,-,-,-,-,-
,01_SIMMONS,011_SIMMONS_AUD_F_v01.mov,1,,1,156,011,001,AUD_F,10s,,-,11,,,,156_PHI_Intros_1,01_SIMMONS,\156_PHI_Intros_1\01_SIMMONS\011_SIMMONS_AUD_F_v01.mov,-,nclc,nclc,10010,1815700232,10160,1600,6.350,CFR,29.970,2273706709,-,-,-,-,-,-,-,-
,,014_SIMMONS_RIB_F_v01.mov,1,,1,156,014,010,RIB_F,,,-F,11,,,,156_PHI_Intros_1,01_SIMMONS,\156_PHI_Intros_1\01_SIMMONS\014_SIMMONS_RIB_F_v01.mov,-F,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File
,,018_SIMMONS_SCB_v01.mov,1,,1,156,018,017,SCB,10s,,-,11,,,,156_PHI_Intros_1,01_SIMMONS,\156_PHI_Intros_1\01_SIMMONS\018_SIMMONS_SCB_v01.mov,-,nclc,nclc,10010,360811907,1920,1080,1.778,CFR,29.970,452569238,-,-,-,-,-,-,-,-
,02_HARRIS,021_HARRIS_AUD_F_v01.mov,1,,1,156,021,001,AUD_F,10s,,-,4,,,,156_PHI_Intros_1,02_HARRIS,\156_PHI_Intros_1\02_HARRIS\021_HARRIS_AUD_F_v01.mov,-,nclc,nclc,10010,1756815678,10160,1600,6.350,CFR,29.970,2200961847,-,-,-,-,-,-,-,-
,,024_HARRIS_RIB_F_v01.mov,1,,1,156,024,010,RIB_F,,,-F,4,,,,156_PHI_Intros_1,02_HARRIS,\156_PHI_Intros_1\02_HARRIS\024_HARRIS_RIB_F_v01.mov,-F,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File
,,028_HARRIS_SCB_v01.mov,1,,1,156,028,017,SCB,10s,,-,4,,,,156_PHI_Intros_1,02_HARRIS,\156_PHI_Intros_1\02_HARRIS\028_HARRIS_SCB_v01.mov,-,nclc,nclc,10010,378104142,1920,1080,1.778,CFR,29.970,474225709,-,-,-,-,-,-,-,-
,03_RICHARDSON,031_RICHARDSON_AUD_F_v01.mov,1,,1,156,031,001,AUD_F,10s,,-,1,,,,156_PHI_Intros_1,03_RICHARDSON,\156_PHI_Intros_1\03_RICHARDSON\031_RICHARDSON_AUD_F_v01.mov,-,nclc,nclc,10010,1719665285,10160,1600,6.350,CFR,29.970,2154503818,-,-,-,-,-,-,-,-
,,034_RICHARDSON_RIB_F_v01.mov,1,,1,156,034,010,RIB_F,,,-F,1,,,,156_PHI_Intros_1,03_RICHARDSON,\156_PHI_Intros_1\03_RICHARDSON\034_RICHARDSON_RIB_F_v01.mov,-F,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File
,,038_RICHARDSON_SCB_v01.mov,1,,1,156,038,017,SCB,10s,,-,1,,,,156_PHI_Intros_1,03_RICHARDSON,\156_PHI_Intros_1\03_RICHARDSON\038_RICHARDSON_SCB_v01.mov,-,nclc,nclc,10010,370301689,1920,1080,1.778,CFR,29.970,464480156,-,-,-,-,-,-,-,-
