NEW ORLEANS PELICANS Media Delivery,,SYNC COMPLETE,CONTENT ERRORS,,FUSE PROGRAMMER,,,PROGRAMMING IN PROGRESS,,,HUD,,,,RETURN TO INDEX,,,,,,,,,,,,,,,,,,,,,,,
CATEGORY,LOOK IDENTIFIER #,File Name,File Version,Notes,Version,Bank,Slot ,Mapping #,"Mapping 
Code",File Length,Play Mode,Error Flag,Midi Button,Notes to Kerstin,General/Show Call Notes,Upversioned Date,Folder,Look,File Path,Error Flag,Format,Codec_ID,Duration,Bit Rate,Width,Height,Aspect Ratio,Frame Rate Mode,Frame Rate,Stream Size,"Audio For,at",Audio Format/Settings,Audio Codec ID,Audio Duration,Audio Channels,Audio Channel Layout,Audio Sampling Rate,Audio Bit Depth
,08_FanReaction,088_FanReaction_SCB_v01.mov,1,,1,121,088,017,SCB,8.8s,,-,,,,,121_NOP_FERA,08_FanReaction,\121_NOP_FERA\08_FanReaction\088_FanReaction_SCB_v01.mov,-,nclc,nclc,8809,427254336,1920,1080,1.778,CFR,29.970,472035138,PCM,Little / Signed,sowt,8809,2,L R,44100,16
,09_FanReaction,098_FanReaction_SCB_v01.mov,1,,1,121,098,017,SCB,8.6s,,-,,,,,121_NOP_FERA,09_FanReaction,\121_NOP_FERA\09_FanReaction\098_FanReaction_SCB_v01.mov,-,nclc,nclc,8609,332021307,1920,1080,1.778,CFR,29.970,358829909,PCM,Little / Signed,sowt,8609,2,L R,44100,16
,10_FanReaction,108_FanReaction_SCB_v01.mov,1,,1,121,108,017,SCB,7.87s,,-,,,,,121_NOP_FERA,10_FanReaction,\121_NOP_FERA\10_FanReaction\108_FanReaction_SCB_v01.mov,-,nclc,nclc,7875,382683135,1920,1080,1.778,CFR,29.970,378101051,PCM,Little / Signed,sowt,7875,2,L R,44100,16
,11_FanReaction,118_FanReaction_SCB_v01.mov,1,,1,121,118,017,SCB,6.87s,,-,,,,,121_NOP_FERA,11_FanReaction,\121_NOP_FERA\11_FanReaction\118_FanReaction_SCB_v01.mov,-,nclc,nclc,6874,386048145,1920,1080,1.778,CFR,29.970,332931193,PCM,Little / Signed,sowt,6874,2,L R,44100,16
,12_FanReaction,128_FanReaction_SCB_v01.mov,1,,1,121,128,017,SCB,7.3s,,-,,,,,121_NOP_FERA,12_FanReaction,\121_NOP_FERA\12_FanReaction\128_FanReaction_SCB_v01.mov,-,nclc,nclc,7308,399040723,1920,1080,1.778,CFR,29.970,365807695,PCM,Little / Signed,sowt,7308,2,L R,44100,16
,13_FanReaction,138_FanReaction_SCB_v01.mov,1,,1,121,138,017,SCB,7.43s,,-,,,,,121_NOP_FERA,13_FanReaction,\121_NOP_FERA\13_FanReaction\138_FanReaction_SCB_v01.mov,-,nclc,nclc,7441,400677858,1920,1080,1.778,CFR,29.970,374011467,PCM,Little / Signed,sowt,7441,2,L R,44100,16
,14_FanReaction,148_FanReaction_SCB_v01.mov,1,,1,121,148,017,SCB,7.87s,,-,,,,,121_NOP_FERA,14_FanReaction,\121_NOP_FERA\14_FanReaction\148_FanReaction_SCB_v01.mov,-,nclc,nclc,7875,321150286,1920,1080,1.778,CFR,29.970,317533199,PCM,Little / Signed,sowt,7875,2,L R,44100,16
,15_FanReaction,158_FanReaction_SCB_v01.mov,1,,1,121,158,017,SCB,5.53s,,-,,,,,121_NOP_FERA,15_FanReaction,\121_NOP_FERA\15_FanReaction\158_FanReaction_SCB_v01.mov,-,nclc,nclc,5539,361914067,1920,1080,1.778,CFR,29.970,251578331,PCM,Little / Signed,sowt,5539,2,L R,44100,16
,16_FanReaction,168_FanReaction_SCB_v01.mov,1,,1,121,168,017,SCB,3.73s,,-,,,,,121_NOP_FERA,16_FanReaction,\121_NOP_FERA\16_FanReaction\168_FanReaction_SCB_v01.mov,-,nclc,nclc,3738,364615089,1920,1080,1.778,CFR,29.970,171008410,PCM,Little / Signed,sowt,3738,2,L R,44100,16
,17_FanReaction,178_FanReaction_SCB_v01.mov,1,,1,121,178,017,SCB,5.1s,,-,,,,,121_NOP_FERA,17_FanReaction,\121_NOP_FERA\17_FanReaction\178_FanReaction_SCB_v01.mov,-,nclc,nclc,5106,396925968,1920,1080,1.778,CFR,29.970,254220418,PCM,Little / Signed,sowt,5106,2,L R,44100,16
,18_FanReaction,188_FanReaction_SCB_v01.mov,1,,1,121,188,017,SCB,4.83s,,-,,,,,121_NOP_FERA,18_FanReaction,\121_NOP_FERA\18_FanReaction\188_FanReaction_SCB_v01.mov,-,nclc,nclc,4839,349689588,1920,1080,1.778,CFR,29.970,212362261,PCM,Little / Signed,sowt,4839,2,L R,44100,16
,19_FanReaction,198_FanReaction_SCB_v01.mov,1,,1,121,198,017,SCB,4.57s,,-,,,,,121_NOP_FERA,19_FanReaction,\121_NOP_FERA\19_FanReaction\198_FanReaction_SCB_v01.mov,-,nclc,nclc,4572,387903978,1920,1080,1.778,CFR,29.970,222482751,PCM,Little / Signed,sowt,4572,2,L R,44100,16
,20_FanReaction,208_FanReaction_SCB_v01.mov,1,,1,121,208,017,SCB,4.47s,,-,,,,,121_NOP_FERA,20_FanReaction,\121_NOP_FERA\20_FanReaction\208_FanReaction_SCB_v01.mov,-,nclc,nclc,4472,324589205,1920,1080,1.778,CFR,29.970,182225187,PCM,Little / Signed,sowt,4472,2,L R,44100,16
,21_FanReaction,218_FanReaction_SCB_v02.mov,2,delete v1 corrupted file? - CFD,2,121,218,017,SCB,7.3s,,-,,,,,121_NOP_FERA,21_FanReaction,\121_NOP_FERA\21_FanReaction\218_FanReaction_SCB_v02.mov,-,nclc,nclc,7308,327420876,1920,1080,1.778,CFR,29.970,300389184,PCM,Little / Signed,sowt,7308,2,L R,44100,16
,22_FanReactionPierre,228_FanReactionPierre_SCB_v01.mov,1,,1,121,228,017,SCB,10.07s,,-,,,,,121_NOP_FERA,22_FanReactionPierre,\121_NOP_FERA\22_FanReactionPierre\228_FanReactionPierre_SCB_v01.mov,-,nclc,nclc,10077,351552095,1920,1080,1.778,CFR,29.970,444623024,PCM,Little / Signed,sowt,10077,2,L R,44100,16
,23_FanReactionPierre,238_FanReactionPierre_SCB_v01.mov,1,,1,121,238,017,SCB,8.63s,,-,,,,,121_NOP_FERA,23_FanReactionPierre,\121_NOP_FERA\23_FanReactionPierre\238_FanReactionPierre_SCB_v01.mov,-,nclc,nclc,8642,351037353,1920,1080,1.778,CFR,29.970,380762649,PCM,Little / Signed,sowt,8642,2,L R,44100,16
,24_FanReactionPierre,248_FanReactionPierre_SCB_v01.mov,1,,1,121,248,017,SCB,11.57s,,-,,,,,121_NOP_FERA,24_FanReactionPierre,\121_NOP_FERA\24_FanReactionPierre\248_FanReactionPierre_SCB_v01.mov,-,nclc,nclc,11579,348701810,1920,1080,1.778,CFR,29.970,506746529,PCM,Little / Signed,sowt,11579,2,L R,44100,16
122_NOP_Image_1,,,,,,,,,,,,-,,,,,122_NOP_Image_1,24_FanReactionPierre,Skip,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
123_NOP_Image_2,,,,,,,,,,,,-,,,,,123_NOP_Image_2,24_FanReactionPierre,Skip,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
124_NOP_Video,01_GameIntro,010_GameIntro_AUDIO_v01.mov,1,,1,124,010,024,AUDIO,,,-F,,,Play logo loop w/ ,,124_NOP_Video,01_GameIntro,\124_NOP_Video\01_GameIntro\010_GameIntro_AUDIO_v01.mov,-F,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File
,,018_GameIntro_SCB_v01.mov,1,,1,124,018,017,SCB,5m2.07s,,-,,,,,124_NOP_Video,01_GameIntro,\124_NOP_Video\01_GameIntro\018_GameIntro_SCB_v01.mov,-,nclc,nclc,302369,93208969,1920,1080,1.778,CFR,29.970,3581048041,PCM,Little / Signed,sowt,302370,2,L R,48000,16
,02_MardiGrasIndian,020_MardiGraIndian_AUDIO_v01.mov,1,,1,124,020,024,AUDIO,,,-F,,,4th Quarter Intro - With Logo Loop,,124_NOP_Video,02_MardiGrasIndian,\124_NOP_Video\02_MardiGrasIndian\020_MardiGraIndian_AUDIO_v01.mov,-F,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File
,,028_MardiGrasIndian_SCB_v01.mov,1,,1,124,028,017,SCB,1m3.93s,,-,,,,,124_NOP_Video,02_MardiGrasIndian,\124_NOP_Video\02_MardiGrasIndian\028_MardiGrasIndian_SCB_v01.mov,-,nclc,nclc,63998,518481670,1920,1080,1.778,CFR,29.970,4159984553,PCM,Little / Signed,sowt,63998,2,L R,48000,16
,03_SpokenWord,030_SpokenWord_AUDIO_v01.mov,1,,1,124,030,024,AUDIO,53.03s,,-,,,W/ Logo Loop ,,124_NOP_Video,03_SpokenWord,\124_NOP_Video\03_SpokenWord\030_SpokenWord_AUDIO_v01.mov,-,nclc,nclc,53087,94224,16,16,1.000,CFR,29.970,10825830,PCM,Little / Signed,sowt,53087,2,L R,48000,16
