LA LAKERS Media Delivery,,SYNC ACTIVE,CONTENT ERRORS,,FUSE PROGRAMMER,,,PROGRAMMING IN PROGRESS,,,HUD,,,,RETURN TO INDEX,,,,,,,,,,,,,,,,,,,,,,,
CATEGORY,LOOK IDENTIFIER #,File Name,File Version,Notes,Version,Bank,Slot ,Mapping #,"Mapping 
Code",File Length,Play Mode,Error Flag,Midi Button,Notes to Kerstin,General/Show Call Notes,Upversioned Date,Folder,Look,File Path,Error Flag,Format,Codec_ID,Duration,Bit Rate,Width,Height,Aspect Ratio,Frame Rate Mode,Frame Rate,Stream Size,"Audio For,at",Audio Format/Settings,Audio Codec ID,Audio Duration,Audio Channels,Audio Channel Layout,Audio Sampling Rate,Audio Bit Depth
,10_LakersFans_Reactions05_FreeThrowDistraction,101_LakersFans_Reactions05_FreeThrowDistraction_AUD_F_v02.mov,2,,,081,101,001,AUD_F,10.07s,,-,,,,7/22/2020 18:28:16,081_LAL_FERA,10_LakersFans_Reactions05_FreeThrowDistraction,\081_LAL_FERA\10_LakersFans_Reactions05_FreeThrowDistraction\101_LakersFans_Reactions05_FreeThrowDistraction_AUD_F_v02.mov,-,nclc,nclc,10077,4206129568,10160,1600,6.350,CFR,29.970,5300494883,-,-,-,-,-,-,-,-
,11_Lakergirls_gold_cheer01,111_Lakergirls_gold_cheer01_AUD_F_v01.mov,1,,,081,111,001,AUD_F,10.03s,,-,,,,7/22/2020 18:29:23,081_LAL_FERA,11_Lakergirls_gold_cheer01,\081_LAL_FERA\11_Lakergirls_gold_cheer01\111_Lakergirls_gold_cheer01_AUD_F_v01.mov,-,nclc,nclc,10044,2925518463,10160,1600,6.350,CFR,29.970,3676326849,-,-,-,-,-,-,-,-
,12_Lakergirls_gold_cheer02,121_Lakergirls_gold_cheer02_AUD_F_v01.mov,1,,,081,121,001,AUD_F,10.03s,,-,,,,7/22/2020 18:29:23,081_LAL_FERA,12_Lakergirls_gold_cheer02,\081_LAL_FERA\12_Lakergirls_gold_cheer02\121_Lakergirls_gold_cheer02_AUD_F_v01.mov,-,nclc,nclc,10044,3007484513,10160,1600,6.350,CFR,29.970,3779236073,-,-,-,-,-,-,-,-
,13_Lakergirls_white_cheer01,131_Lakergirls_white_cheer01_AUD_F_v01.mov,1,,,081,131,001,AUD_F,10.03s,,-,,,,7/23/2020 15:36:13,081_LAL_FERA,13_Lakergirls_white_cheer01,\081_LAL_FERA\13_Lakergirls_white_cheer01\131_Lakergirls_white_cheer01_AUD_F_v01.mov,-,nclc,nclc,10044,2562574271,10160,1600,6.350,CFR,29.970,3221234544,-,-,-,-,-,-,-,-
,14_Lakergirls_white_cheer02,141_Lakergirls_white_cheer02_AUD_F_v01.mov,1,,,081,141,001,AUD_F,,,-,,,,7/23/2020 20:48:42,081_LAL_FERA,14_Lakergirls_white_cheer02,\081_LAL_FERA\14_Lakergirls_white_cheer02\141_Lakergirls_white_cheer02_AUD_F_v01.mov,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
082_LAL_Image_1,00_Lakerlogos_purple,001_Lakerslogo_Purple_AUD_F_v01.mov,1,,1,082,001,001,AUD_F,,,-F,,,,,082_LAL_Image_1,00_Lakerlogos_purple,\082_LAL_Image_1\00_Lakerlogos_purple\001_Lakerslogo_Purple_AUD_F_v01.mov,-F,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File
,,004_Lakerslogo_purple_RIB_F_v01.mov,1,,,082,004,010,RIB_F,0.03s,,-,,,,7/18/2020 18:07:46,082_LAL_Image_1,00_Lakerlogos_purple,\082_LAL_Image_1\00_Lakerlogos_purple\004_Lakerslogo_purple_RIB_F_v01.mov,-,nclc,nclc,34,6389844,9504,144,66.000,CFR,29.970,201557,-,-,-,-,-,-,-,-
,01_Lakerslogo_gold,011_Lakerslogo_gold_AUD_F_v01.mov,1,,,082,011,001,AUD_F,0.03s,,-,,,,7/18/2020 18:07:49,082_LAL_Image_1,01_Lakerslogo_gold,\082_LAL_Image_1\01_Lakerslogo_gold\011_Lakerslogo_gold_AUD_F_v01.mov,-,nclc,nclc,34,473262504,10160,1600,6.350,CFR,29.970,2076543,-,-,-,-,-,-,-,-
,,014_Lakerslogo_gold_RIB_F_v01.mov,1,,,082,014,010,RIB_F,0.03s,,-,,,,7/18/2020 18:07:45,082_LAL_Image_1,01_Lakerslogo_gold,\082_LAL_Image_1\01_Lakerslogo_gold\014_Lakerslogo_gold_RIB_F_v01.mov,-,nclc,nclc,34,6896696,9504,144,66.000,CFR,29.970,203109,-,-,-,-,-,-,-,-
083_LAL_Image_2,,,,,,,,,,,,-,,,,,083_LAL_Image_2,01_Lakerslogo_gold,Skip,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
