ORLANDO MAGIC Media Delivery,,OUT OF SYNC,CONTENT ERRORS,,FUSE PROGRAMMER,,,PROGRAMMING IN PROGRESS,,,HUD,v,,,RETURN TO INDEX,,,,,,,,,,,,,,,,,,,,,,,
CATEGORY,LOOK IDENTIFIER #,File Name,File Version,Notes,Version,Bank,Slot ,Mapping #,"Mapping 
Code",File Length,Play Mode,Error Flag,Midi Button,Notes to Kerstin,General/Show Call Notes,Upversioned Date,Folder,Look,File Path,Error Flag,Format,Codec_ID,Duration,Bit Rate,Width,Height,Aspect Ratio,Frame Rate Mode,Frame Rate,Stream Size,"Audio For,at",Audio Format/Settings,Audio Codec ID,Audio Duration,Audio Channels,Audio Channel Layout,Audio Sampling Rate,Audio Bit Depth
,,033_FanReacts04_AUD_C_v01.mov,1,,1,141,033,004,AUD_C,7s,,-,56,,,,141_ORL_FERA,03_FanReacts04,\141_ORL_FERA\03_FanReacts04\033_FanReacts04_AUD_C_v01.mov,-,nclc,nclc,7007,1644201219,9760,800,12.200,CFR,29.970,1440142561,-,-,-,-,-,-,-,-
,04_FanReacts05,041_FanReacts05_AUD_N_v01.mov,1,"Missing AUD-S, intetional? -JL",1,141,041,002,AUD_N,7s,,-,39,,,,141_ORL_FERA,04_FanReacts05,\141_ORL_FERA\04_FanReacts05\041_FanReacts05_AUD_N_v01.mov,-,nclc,nclc,7007,881381428,5280,800,6.600,CFR,29.970,772007108,-,-,-,-,-,-,-,-
,,043_FanReacts05_AUD_C_v01.mov,1,,1,141,043,004,AUD_C,7s,,-,39,,,,141_ORL_FERA,04_FanReacts05,\141_ORL_FERA\04_FanReacts05\043_FanReacts05_AUD_C_v01.mov,-,nclc,nclc,7007,1643590968,9760,800,12.200,CFR,29.970,1439608435,-,-,-,-,-,-,-,-
142_ORL_Image_1,00_GameOnReset,001_GameOnReset_AUD_F_v02.mov,2,,,142,001,001,AUD_F,20s,,-,,Missing in d3 -JL,,,142_ORL_Image_1,00_GameOnReset,\142_ORL_Image_1\00_GameOnReset\001_GameOnReset_AUD_F_v02.mov,-,nclc,nclc,20020,1928451939,10160,1600,6.350,CFR,29.970,4829808145,PCM,Little / Signed,sowt,20021,2,L R,48000,16
,,004_GameOnReset_RIB_F_v02.mov,2,,1,142,004,010,RIB_F,20s,,-,,,,,142_ORL_Image_1,00_GameOnReset,\142_ORL_Image_1\00_GameOnReset\004_GameOnReset_RIB_F_v02.mov,-,nclc,nclc,20020,178757482,9504,144,66.000,CFR,29.970,448772949,-,-,-,-,-,-,-,-
,,008_GameOnReset_SCB_v01.mov,1,,1,142,008,017,SCB,20s,,-,,,,,142_ORL_Image_1,00_GameOnReset,\142_ORL_Image_1\00_GameOnReset\008_GameOnReset_SCB_v01.mov,-,nclc,nclc,20020,344352583,1920,1080,1.778,CFR,29.970,865593085,PCM,Little / Signed,sowt,20021,2,L R,48000,16
,01_HereComeMagic,010_HereComeMagic_AUDIO_v01.mov,1,,1,142,010,024,AUDIO,6.83s,,-,,,Player run out pre-game ,,142_ORL_Image_1,01_HereComeMagic,\142_ORL_Image_1\01_HereComeMagic\010_HereComeMagic_AUDIO_v01.mov,-,nclc,nclc,6841,49630,16,16,1.000,CFR,29.970,1397439,PCM,Little / Signed,sowt,6841,2,L R,48000,16
,,011_HereComeMagic_AUD_F_v02.mov,2,,2,142,011,001,AUD_F,15s,,-,,,,,142_ORL_Image_1,01_HereComeMagic,\142_ORL_Image_1\01_HereComeMagic\011_HereComeMagic_AUD_F_v02.mov,-,nclc,nclc,15015,721436488,10160,1600,6.350,CFR,29.970,1354853129,-,-,-,-,-,-,-,-
,,014_HereComeMagic_RIB_F_v02.mov,2,,1,142,014,010,RIB_F,15s,,-,,,,,142_ORL_Image_1,01_HereComeMagic,\142_ORL_Image_1\01_HereComeMagic\014_HereComeMagic_RIB_F_v02.mov,-,nclc,nclc,15015,50769677,9504,144,66.000,CFR,29.970,96338676,-,-,-,-,-,-,-,-
,02_GameOnStatic,021_GameOnStatic_AUD_F_v01.mov,1,,1,142,021,001,AUD_F,1.03s,,-,20,,For FT if we need it ,,142_ORL_Image_1,02_GameOnStatic,\142_ORL_Image_1\02_GameOnStatic\021_GameOnStatic_AUD_F_v01.mov,-,nclc,nclc,1035,1902610430,10160,1600,6.350,CFR,29.970,246019157,-,-,-,-,-,-,-,-
