MIAMI HEAT Media Delivery,,SYNC COMPLETE,CONTENT ERRORS,,FUSE PROGRAMMER,,,PROGRAMMING IN PROGRESS,,,HUD,,,,RETURN TO INDEX,,,,,,,,,,,,,,,,,,,,,,,
CATEGORY,LOOK IDENTIFIER #,File Name,File Version,Notes,Version,Bank,Slot ,Mapping #,"Mapping 
Code",File Length,Play Mode,Error Flag,Midi Button,Notes to Kerstin,General/Show Call Notes,Upversioned Date,Folder,Look,File Path,Error Flag,Format,Codec_ID,Duration,Bit Rate,Width,Height,Aspect Ratio,Frame Rate Mode,Frame Rate,Stream Size,"Audio For,at",Audio Format/Settings,Audio Codec ID,Audio Duration,Audio Channels,Audio Channel Layout,Audio Sampling Rate,Audio Bit Depth
,03_NEHEMIE_ANTHEM,030_Nehemie_Anthem_AUDIO_V01.mov,1,,1,101,030,024,AUDIO,2m0.8s,,-,,,,,101_MIA_FERA,03_NEHEMIE_ANTHEM,\101_MIA_FERA\03_NEHEMIE_ANTHEM\030_Nehemie_Anthem_AUDIO_V01.mov,-,nclc,nclc,120921,76556,16,16,1.000,CFR,29.970,24547761,PCM,Little / Signed,sowt,120921,2,L R,48000,16
,,038_Nehemie_Anthem_SCB_V01.mov,1,,1,101,038,017,SCB,2m0.8s,,-,,,,,101_MIA_FERA,03_NEHEMIE_ANTHEM,\101_MIA_FERA\03_NEHEMIE_ANTHEM\038_Nehemie_Anthem_SCB_V01.mov,-,nclc,nclc,120921,502515357,1920,1080,1.778,CFR,29.970,7618961141,PCM,Little / Signed,sowt,120921,2,L R,48000,16
,04_PALMEROLA_ANTHEM,040_Palmerola_Anthem_AUDIO_V01.mov,1,,1,101,040,024,AUDIO,2m2.03s,,-,,,,,101_MIA_FERA,04_PALMEROLA_ANTHEM,\101_MIA_FERA\04_PALMEROLA_ANTHEM\040_Palmerola_Anthem_AUDIO_V01.mov,-,nclc,nclc,122156,76689,16,16,1.000,CFR,29.970,24800177,PCM,Little / Signed,sowt,122156,2,L R,48000,16
,,048_Palmerola_Anthem_SCB_V01.mov,1,,1,101,048,017,SCB,2m2.03s,,-,,,,,101_MIA_FERA,04_PALMEROLA_ANTHEM,\101_MIA_FERA\04_PALMEROLA_ANTHEM\048_Palmerola_Anthem_SCB_V01.mov,-,nclc,nclc,122156,481247214,1920,1080,1.778,CFR,29.970,7371995821,PCM,Little / Signed,sowt,122156,2,L R,48000,16
,05_MAKE_SOME_NOISE_HEAT_CORE,050_MAKE_SOME_NOISE_AUDIO_v01.mov,1,,1,101,050,024,AUDIO,15s,,-,53,,reaction after a basket ,,101_MIA_FERA,05_MAKE_SOME_NOISE_HEAT_CORE,\101_MIA_FERA\05_MAKE_SOME_NOISE_HEAT_CORE\050_MAKE_SOME_NOISE_AUDIO_v01.mov,-,nclc,nclc,15015,91858,16,16,1.000,CFR,29.970,3058356,PCM,Little / Signed,sowt,15016,2,L R,48000,16
,,051_MAKE_SOME_NOISE_AUD_F_v01.mov,1,,1,101,051,001,AUD_F,10s,,-,53,,,,101_MIA_FERA,05_MAKE_SOME_NOISE_HEAT_CORE,\101_MIA_FERA\05_MAKE_SOME_NOISE_HEAT_CORE\051_MAKE_SOME_NOISE_AUD_F_v01.mov,-,nclc,nclc,10010,3136506662,10160,1600,6.350,CFR,29.970,3924560962,-,-,-,-,-,-,-,-
,,054_MAKE_SOME_NOISE_HEAT_CORE_RIB_F_v01.mov,1,,1,101,054,010,RIB_F,10.03s,,-,53,,,,101_MIA_FERA,05_MAKE_SOME_NOISE_HEAT_CORE,\101_MIA_FERA\05_MAKE_SOME_NOISE_HEAT_CORE\054_MAKE_SOME_NOISE_HEAT_CORE_RIB_F_v01.mov,-,nclc,nclc,10044,85544033,9504,144,66.000,CFR,29.970,109325542,PCM,Little / Signed,sowt,10044,2,L R,48000,16
,06_THREE_POINTS_HEAT_CORE,060_THREE_POINTS_AUDIO_v03.mov,3,,3,101,060,024,AUDIO,,,-F,54,,Reaction ,7/22/2020 13:37:29,101_MIA_FERA,06_THREE_POINTS_HEAT_CORE,\101_MIA_FERA\06_THREE_POINTS_HEAT_CORE\060_THREE_POINTS_AUDIO_v03.mov,-F,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File
,,061_THREE_POINTS_AUD_F_v01.mov,1,,1,101,061,001,AUD_F,10s,,-,54,,,,101_MIA_FERA,06_THREE_POINTS_HEAT_CORE,\101_MIA_FERA\06_THREE_POINTS_HEAT_CORE\061_THREE_POINTS_AUD_F_v01.mov,-,nclc,nclc,10010,3397341753,10160,1600,6.350,CFR,29.970,4250931195,-,-,-,-,-,-,-,-
,,064_THREE_POINTS_RIB_F_v01.mov,1,looks bad behind scoring -JL,1,101,064,010,RIB_F,10s,,-,54,,,,101_MIA_FERA,06_THREE_POINTS_HEAT_CORE,\101_MIA_FERA\06_THREE_POINTS_HEAT_CORE\064_THREE_POINTS_RIB_F_v01.mov,-,nclc,nclc,10010,33858016,9504,144,66.000,CFR,29.970,44289718,PCM,Little / Signed,sowt,10011,2,L R,48000,16
