BOSTON CELTICS Media Delivery,,SYNC COMPLETE,CONTENT ERRORS,,FUSE PROGRAMMER,,,PROGRAMMING IN PROGRESS,,,HUD,,,,RETURN TO INDEX,,,,,,,,,,,,,,,,,,,,,,,
CATEGORY,LOOK IDENTIFIER #,File Name,File Version,Notes,Version,Bank,Slot ,Mapping #,"Mapping 
Code",File Length,Play Mode,Error Flag,Midi Button,Notes to Kerstin,General/Show Call Notes,Upversioned Date,Folder,Look,File Path,Error Flag,Format,Codec_ID,Duration,Bit Rate,Width,Height,Aspect Ratio,Frame Rate Mode,Frame Rate,Stream Size,"Audio For,at",Audio Format/Settings,Audio Codec ID,Audio Duration,Audio Channels,Audio Channel Layout,Audio Sampling Rate,Audio Bit Depth
,08_NOISE_SMART,081_NOISE_Smart_AUD_F_v02.mov,2,,1,020,081,001,AUD_F,10.67s,,-,,,,7/22/2020 18:38:03,020_BOS_PCC,08_NOISE_SMART,\020_BOS_PCC\08_NOISE_SMART\081_NOISE_Smart_AUD_F_v02.mov,-,nclc,nclc,10678,3802277726,10160,1600,6.350,CFR,29.970,5076866371,PCM,Little / Signed,sowt,10678,2,L R,48000,16
,,084_NOISE_Smart_RIB_F_v03.mov,3,,3,020,084,010,RIB_F,10.67s,,-,,,,,020_BOS_PCC,08_NOISE_SMART,\020_BOS_PCC\08_NOISE_SMART\084_NOISE_Smart_RIB_F_v03.mov,-,nclc,nclc,10678,251063090,9504,144,66.000,CFR,29.970,337173780,PCM,Little / Signed,sowt,10678,2,L R,48000,16
,,088_NOISE_Smart_SCB_v01.mov,1,,1,020,088,017,SCB,10.67s,,-,,,,,020_BOS_PCC,08_NOISE_SMART,\020_BOS_PCC\08_NOISE_SMART\088_NOISE_Smart_SCB_v01.mov,-,nclc,nclc,10678,396076395,1920,1080,1.778,CFR,29.970,530718825,PCM,Little / Signed,sowt,10678,2,L R,48000,16
,09_NOISE_TATUM,091_NOISE_Tatum_AUD_F_v01.mov,1,,1,020,091,001,AUD_F,10.67s,,-,,,,,020_BOS_PCC,09_NOISE_TATUM,\020_BOS_PCC\09_NOISE_TATUM\091_NOISE_Tatum_AUD_F_v01.mov,-,nclc,nclc,10678,3833172636,10160,1600,6.350,CFR,29.970,5118100821,PCM,Little / Signed,sowt,10678,2,L R,48000,16
,,094_NOISE_Tatum_RIB_F_v02.mov,2,,2,020,094,010,RIB_F,10.67s,,-,,,,,020_BOS_PCC,09_NOISE_TATUM,\020_BOS_PCC\09_NOISE_TATUM\094_NOISE_Tatum_RIB_F_v02.mov,-,nclc,nclc,10678,253232781,9504,144,66.000,CFR,29.970,340069598,PCM,Little / Signed,sowt,10678,2,L R,48000,16
,,098_NOISE_Tatum_SCB_v01.mov,1,,1,020,098,017,SCB,10.67s,,-,,,,,020_BOS_PCC,09_NOISE_TATUM,\020_BOS_PCC\09_NOISE_TATUM\098_NOISE_Tatum_SCB_v01.mov,-,nclc,nclc,10678,396958714,1920,1080,1.778,CFR,29.970,531896429,PCM,Little / Signed,sowt,10678,2,L R,48000,16
,10_NOISE_WALKER1,101_NOISE_Walker1_AUD_F_v01.mov,1,,1,020,101,001,AUD_F,10.67s,,-,,,,,020_BOS_PCC,10_NOISE_WALKER1,\020_BOS_PCC\10_NOISE_WALKER1\101_NOISE_Walker1_AUD_F_v01.mov,-,nclc,nclc,10678,3698035946,10160,1600,6.350,CFR,29.970,4937738209,PCM,Little / Signed,sowt,10678,2,L R,48000,16
,,104_NOISE_Walker1_RIB_F_v02.mov,2,,2,020,104,010,RIB_F,10.67s,,-,,,,,020_BOS_PCC,10_NOISE_WALKER1,\020_BOS_PCC\10_NOISE_WALKER1\104_NOISE_Walker1_RIB_F_v02.mov,-,nclc,nclc,10678,253609870,9504,144,66.000,CFR,29.970,340572886,PCM,Little / Signed,sowt,10678,2,L R,48000,16
,,108_NOISE_Walker1_SCB_v01.mov,1,,1,020,108,017,SCB,10.67s,,-,,,,,020_BOS_PCC,10_NOISE_WALKER1,\020_BOS_PCC\10_NOISE_WALKER1\108_NOISE_Walker1_SCB_v01.mov,-,nclc,nclc,10678,402025767,1920,1080,1.778,CFR,29.970,538659267,PCM,Little / Signed,sowt,10678,2,L R,48000,16
,11_NOISE_WALKER2,111_NOISE_Walker2_AUD_F_v01.mov,1,,1,020,111,001,AUD_F,10.67s,,-,,,,,020_BOS_PCC,11_NOISE_WALKER2,\020_BOS_PCC\11_NOISE_WALKER2\111_NOISE_Walker2_AUD_F_v01.mov,-,nclc,nclc,10678,3009273452,10160,1600,6.350,CFR,29.970,4018468948,PCM,Little / Signed,sowt,10678,2,L R,48000,16
,,114_NOISE_Walker2_RIB_F_v02.mov,2,,2,020,114,010,RIB_F,10.67s,,-,,,,,020_BOS_PCC,11_NOISE_WALKER2,\020_BOS_PCC\11_NOISE_WALKER2\114_NOISE_Walker2_RIB_F_v02.mov,-,nclc,nclc,10678,253609870,9504,144,66.000,CFR,29.970,340572886,PCM,Little / Signed,sowt,10678,2,L R,48000,16
,,118_NOISE_Walker2_SCB_v01.mov,1,,1,020,118,017,SCB,10.67s,,-,,,,,020_BOS_PCC,11_NOISE_WALKER2,\020_BOS_PCC\11_NOISE_WALKER2\118_NOISE_Walker2_SCB_v01.mov,-,nclc,nclc,10678,402025767,1920,1080,1.778,CFR,29.970,538659267,PCM,Little / Signed,sowt,10678,2,L R,48000,16
,12_AND1,121_AND1_AUD_F_v01.mov,1,,1,020,121,001,AUD_F,13s,,-,,,Bigger play with pad,,020_BOS_PCC,12_AND1,\020_BOS_PCC\12_AND1\121_AND1_AUD_F_v01.mov,-,nclc,nclc,13013,3425004836,10160,1600,6.350,CFR,29.970,5573743257,PCM,Little / Signed,sowt,13013,2,L R,48000,16
,,124_AND1_RIB_F_v01.mov,1,,1,020,124,010,RIB_F,,,-F,,,,,020_BOS_PCC,12_AND1,\020_BOS_PCC\12_AND1\124_AND1_RIB_F_v01.mov,-F,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File
,,128_AND1_SCB_v01.mov,1,,1,020,128,017,SCB,13s,,-,,,,,020_BOS_PCC,12_AND1,\020_BOS_PCC\12_AND1\128_AND1_SCB_v01.mov,-,nclc,nclc,13013,416778542,1920,1080,1.778,CFR,29.970,680482266,PCM,Little / Signed,sowt,13013,2,L R,48000,16
,13_3PT,131_3PT_AUD_F_v01.mov,1,,1,020,131,001,AUD_F,13s,,-,,,,,020_BOS_PCC,13_3PT,\020_BOS_PCC\13_3PT\131_3PT_AUD_F_v01.mov,-,nclc,nclc,13013,3505865626,10160,1600,6.350,CFR,29.970,5705273572,PCM,Little / Signed,sowt,13013,2,L R,48000,16
,,134_3PT_RIB_F_v01.mov,1,,1,020,134,010,RIB_F,,,-F,,,,,020_BOS_PCC,13_3PT,\020_BOS_PCC\13_3PT\134_3PT_RIB_F_v01.mov,-F,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File
,,138_3PT_SCB_v01.mov,1,,1,020,138,017,SCB,13s,,-,,,,,020_BOS_PCC,13_3PT,\020_BOS_PCC\13_3PT\138_3PT_SCB_v01.mov,-,nclc,nclc,13013,412992014,1920,1080,1.778,CFR,29.970,674323000,PCM,Little / Signed,sowt,13013,2,L R,48000,16
,14_FIRE_BROWN,141_FIRE_BROWN_AUD_F_v01.mov,1,,1,020,141,001,AUD_F,15s,,-,,,,,020_BOS_PCC,14_FIRE_BROWN,\020_BOS_PCC\14_FIRE_BROWN\141_FIRE_BROWN_AUD_F_v01.mov,-,nclc,nclc,15015,2539066118,10160,1600,6.350,CFR,29.970,4768440550,PCM,Little / Signed,sowt,15015,2,L R,48000,16
