TORONTO RAPTORS Media Delivery,,SYNC COMPLETE,CONTENT ERRORS,,FUSE PROGRAMMER,,,PROGRAMMING IN PROGRESS,,,HUD,,,,RETURN TO INDEX,,,,,,,,,,,,,,,,,,,,,,,
CATEGORY,LOOK IDENTIFIER #,File Name,File Version,Notes,Version,Bank,Slot ,Mapping #,"Mapping 
Code",File Length,Play Mode,Error Flag,Midi Button ,Notes to Kerstin,General/Show Call Notes,Upversioned Date,Folder,Look,File Path,Error Flag,Format,Codec_ID,Duration,Bit Rate,Width,Height,Aspect Ratio,Frame Rate Mode,Frame Rate,Stream Size,"Audio For,at",Audio Format/Settings,Audio Codec ID,Audio Duration,Audio Channels,Audio Channel Layout,Audio Sampling Rate,Audio Bit Depth
,,052_GameWinnerReaction_AUD_S_v01.mov,1,,,201,052,003,AUD_S,8s,,-,56,,,7/22/2020 23:44:34,201_TOR_FERA,05_GameWinnerReaction,\201_TOR_FERA\05_GameWinnerReaction\052_GameWinnerReaction_AUD_S_v01.mov,-,nclc,nclc,8008,1163611518,5280,800,6.600,CFR,29.970,1164930408,-,-,-,-,-,-,-,-
,,053_GameWinnerReaction_AUD_C_v01.MOV,1,,,201,053,004,AUD_C,14.99s,,-R,56,,,7/22/2020 23:44:35,201_TOR_FERA,05_GameWinnerReaction,\201_TOR_FERA\05_GameWinnerReaction\053_GameWinnerReaction_AUD_C_v01.MOV,-R,nclc,nclc,15000,337066994,9760,800,12.200,CFR,30.000,634689816,PCM,Little / Signed,sowt,15000,2,L R,44100,16
,                    06_3PointReactionAlternate,061_3PointReactionAlternate_AUD_N_v01.mov,1,,1,201,061,002,AUD_N,,,-F,,,,,201_TOR_FERA,                    06_3PointReactionAlternate,\201_TOR_FERA\                    06_3PointReactionAlternate\061_3PointReactionAlternate_AUD_N_v01.mov,-F,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File
,,062_3PointReactionAlternate_AUD_S_v01.mov,1,,,201,062,003,AUD_S,,,-F,,,,,201_TOR_FERA,                    06_3PointReactionAlternate,\201_TOR_FERA\                    06_3PointReactionAlternate\062_3PointReactionAlternate_AUD_S_v01.mov,-F,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File
,,063_3PointReactionAlternate_AUD_C_v01.mov,1,,,201,063,004,AUD_C,,,-F,,,,,201_TOR_FERA,                    06_3PointReactionAlternate,\201_TOR_FERA\                    06_3PointReactionAlternate\063_3PointReactionAlternate_AUD_C_v01.mov,-F,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File
,07_CanadianAnthem,070_CanadianAnthem_AUDIO_v01.mov,1,,,201,070,024,AUDIO,1m25.13s,,-,,,,7/18/2020 19:07:25,201_TOR_FERA,07_CanadianAnthem,\201_TOR_FERA\07_CanadianAnthem\070_CanadianAnthem_AUDIO_v01.mov,-,nclc,nclc,85219,96087,16,16,1.000,CFR,29.970,17535521,PCM,Little / Signed,sowt,85219,2,L R,48000,16
,,074_CanadianAnthem_RIB_F_v01.mov,1,,,201,074,010,RIB_F,15s,,-,,,,7/18/2020 19:07:24,201_TOR_FERA,07_CanadianAnthem,\201_TOR_FERA\07_CanadianAnthem\074_CanadianAnthem_RIB_F_v01.mov,-,nclc,nclc,15015,73032778,9504,144,66.000,CFR,29.970,139764796,PCM,Little / Signed,sowt,15015,2,L R,44100,16
,,078_CanadianAnthem_SCB_v01.mov,1,,,201,078,017,SCB,1m25.13s,,-,,,,7/18/2020 19:07:24,201_TOR_FERA,07_CanadianAnthem,\201_TOR_FERA\07_CanadianAnthem\078_CanadianAnthem_SCB_v01.mov,-,nclc,nclc,85219,445799635,1920,1080,1.778,CFR,29.970,4763965446,PCM,Little / Signed,sowt,85219,2,L R,44100,16
,08_AmericanAnthem,080_AmericanAnthem_AUDIO_v01.mov,1,,,201,080,024,AUDIO,1m28.87s,,-,,,,,201_TOR_FERA,08_AmericanAnthem,\201_TOR_FERA\08_AmericanAnthem\080_AmericanAnthem_AUDIO_v01.mov,-,nclc,nclc,88956,96099,16,16,1.000,CFR,29.970,18302614,PCM,Little / Signed,sowt,88956,2,L R,48000,16
,,088_AmericanAnthem_SCB_v01.mov,1,,,201,088,017,SCB,1m28.87s,,-,,,,7/18/2020 19:07:16,201_TOR_FERA,08_AmericanAnthem,\201_TOR_FERA\08_AmericanAnthem\088_AmericanAnthem_SCB_v01.mov,-,nclc,nclc,88956,415933081,1920,1080,1.778,CFR,29.970,4640777580,PCM,Little / Signed,sowt,88956,2,L R,44100,16
