DENVER NUGGETS Media Delivery,,SYNC COMPLETE,CONTENT ERRORS,,FUSE PROGRAMMER,,,PROGRAMMING IN PROGRESS,,,HUD,,,,RETURN TO INDEX,,,,,,,,,,,,,,,,,,,,,,,
CATEGORY,LOOK IDENTIFIER #,File Name,File Version,Notes,Version,Bank,Slot ,Mapping #,"Mapping 
Code",File Length,Play Mode,Error Flag,Midi Button,Notes to Kerstin,General/Show Call Notes,Upversioned Date,Folder,Look,File Path,Error Flag,Format,Codec_ID,Duration,Bit Rate,Width,Height,Aspect Ratio,Frame Rate Mode,Frame Rate,Stream Size,"Audio For,at",Audio Format/Settings,Audio Codec ID,Audio Duration,Audio Channels,Audio Channel Layout,Audio Sampling Rate,Audio Bit Depth
,,021_MHC_Open_AUD_F_v01.mov,1,,1,044,021,001,AUD_F,1m16.03s,,-,,,,,044_DEN_Video,02_MHC_Open,\044_DEN_Video\02_MHC_Open\021_MHC_Open_AUD_F_v01.mov,-,nclc,nclc,76110,508261841,10160,1600,6.350,CFR,29.970,4835465171,-,-,-,-,-,-,-,-
,,024_MHC_Open_RIB_F_v01.mov,1,,1,044,024,010,RIB_F,1m16.03s,,-,,,,,044_DEN_Video,02_MHC_Open,\044_DEN_Video\02_MHC_Open\024_MHC_Open_RIB_F_v01.mov,-,nclc,nclc,76110,88223599,9504,144,66.000,CFR,29.970,839346630,-,-,-,-,-,-,-,-
,,028_MHC_Open_SCB_v00.mov,0,,0,044,028,017,SCB,1m15.97s,,-,,,,,044_DEN_Video,02_MHC_Open,\044_DEN_Video\02_MHC_Open\028_MHC_Open_SCB_v00.mov,-,nclc,nclc,76043,307939729,1920,1080,1.778,CFR,29.970,2941691084,PCM,Little / Signed,sowt,76043,2,L R,48000,16
,03_NicknamePumper,030_NicknamePumper_AUDIO_v01.mov,1,,1,044,030,024,AUDIO,1m32.57s,,-,,,Hot Timeout or 4th quarter ,,044_DEN_Video,03_NicknamePumper,\044_DEN_Video\03_NicknamePumper\030_NicknamePumper_AUDIO_v01.mov,-,nclc,nclc,92660,83434,16,16,1.000,CFR,29.970,18890173,PCM,Little / Signed,sowt,92660,2,L R,48000,16
,,031_NicknamePumper_AUD_F_v00.mov,0,,0,044,031,001,AUD_F,1m32.57s,,-,,,,,044_DEN_Video,03_NicknamePumper,\044_DEN_Video\03_NicknamePumper\031_NicknamePumper_AUD_F_v00.mov,-,nclc,nclc,92660,1230527261,10160,1600,6.350,CFR,29.970,14252508328,-,-,-,-,-,-,-,-
,,034_NicknamePumper_RIB_F_v00.mov,0,,0,044,034,010,RIB_F,1m32.57s,,-,,,,,044_DEN_Video,03_NicknamePumper,\044_DEN_Video\03_NicknamePumper\034_NicknamePumper_RIB_F_v00.mov,-,nclc,nclc,92660,40278357,9504,144,66.000,CFR,29.970,466535002,-,-,-,-,-,-,-,-
,,038_NicknamePumper_SCB_v00.mov,0,,0,044,038,017,SCB,1m32.57s,,-,,,,,044_DEN_Video,03_NicknamePumper,\044_DEN_Video\03_NicknamePumper\038_NicknamePumper_SCB_v00.mov,-,nclc,nclc,92660,276790862,1920,1080,1.778,CFR,29.970,3223721097,PCM,Little / Signed,sowt,92660,2,L R,48000,16
,04_PineapplePumper,040_PineapplePumper_AUDIO_v00.mov,0,,0,044,040,024,AUDIO,1m32.57s,,-,,,"4th Quarter. Very long. Gotta hit right away, generic on sides ",,044_DEN_Video,04_PineapplePumper,\044_DEN_Video\04_PineapplePumper\040_PineapplePumper_AUDIO_v00.mov,-,nclc,nclc,92660,74025,16,16,1.000,CFR,29.970,18781195,PCM,Little / Signed,sowt,92660,2,L R,48000,16
,,048_PineapplePumper_SCB_v00.mov,0,,0,044,048,017,SCB,1m32.57s,,-,,,,,044_DEN_Video,04_PineapplePumper,\044_DEN_Video\04_PineapplePumper\048_PineapplePumper_SCB_v00.mov,-,nclc,nclc,92660,405424355,1920,1080,1.778,CFR,29.970,4713619260,PCM,Little / Signed,sowt,92660,2,L R,48000,16
,06_BestDefense,060_BestDefense_AUDIO_v00.mov,0,,,044,060,024,AUDIO,1m13.23s,,-,,,,7/23/2020 13:13:24,044_DEN_Video,06_BestDefense,\044_DEN_Video\06_BestDefense\060_BestDefense_AUDIO_v00.mov,-,nclc,nclc,73307,76871,16,16,1.000,CFR,29.970,15286762,PCM,Little / Signed,sowt,73307,2,L R,48000,16
,,068_BestDefense_SCB_v00.mov,0,,,044,068,017,SCB,1m13.23s,,-,,,,7/23/2020 13:13:27,044_DEN_Video,06_BestDefense,\044_DEN_Video\06_BestDefense\068_BestDefense_SCB_v00.mov,-,nclc,nclc,73307,543278902,1920,1080,1.778,CFR,29.970,4992825806,PCM,Little / Signed,sowt,73307,2,L R,48000,16
,07_BigPlays,070_BigPlays_AUDIO_v00.mov,0,,,044,070,024,AUDIO,1m0.13s,,-,,,,7/23/2020 13:13:27,044_DEN_Video,07_BigPlays,\044_DEN_Video\07_BigPlays\070_BigPlays_AUDIO_v00.mov,-,nclc,nclc,60194,77251,16,16,1.000,CFR,29.970,12492520,PCM,Little / Signed,sowt,60194,2,L R,48000,16
,,078_BigPlays_SCB_v00.mov,0,,,044,078,017,SCB,1m0.13s,,-,,,,7/23/2020 13:13:27,044_DEN_Video,07_BigPlays,\044_DEN_Video\07_BigPlays\078_BigPlays_SCB_v00.mov,-,nclc,nclc,60194,593995713,1920,1080,1.778,CFR,29.970,4481247958,PCM,Little / Signed,sowt,60194,2,L R,48000,16
,08_BestDunks,080_BestDunks_AUDIO_v00.mov,0,,,044,080,024,AUDIO,0m60s,,-,,,,,044_DEN_Video,08_BestDunks,\044_DEN_Video\08_BestDunks\080_BestDunks_AUDIO_v00.mov,-,nclc,nclc,60060,95452,16,16,1.000,CFR,29.970,12257014,PCM,Little / Signed,sowt,60061,2,L R,48000,16
,,088_BestDunks_SCB_v00.mov,0,,,044,088,017,SCB,0m60s,,-,,,,,044_DEN_Video,08_BestDunks,\044_DEN_Video\08_BestDunks\088_BestDunks_SCB_v00.mov,-,nclc,nclc,60060,450226112,1920,1080,1.778,CFR,29.970,3391623300,PCM,Little / Signed,sowt,60061,2,L R,48000,16
045_DEN_Misc,,,,,,,,,,,,-,,,,,045_DEN_Misc,08_BestDunks,Skip,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
046_DEN_Intros_1,00_Barton5,004_Barton5_RIB_F_v00.mov,0,,,046,004,010,RIB_F,10s,,-,,,,,046_DEN_Intros_1,00_Barton5,\046_DEN_Intros_1\00_Barton5\004_Barton5_RIB_F_v00.mov,-,nclc,nclc,10010,197042676,9504,144,66.000,CFR,29.970,248475412,PCM,Little / Signed,sowt,10011,2,L R,48000,16
,,008_Barton5_SCB_v00.mov,0,,,046,008,017,SCB,10s,,-,,,,7/23/2020 13:19:02,046_DEN_Intros_1,00_Barton5,\046_DEN_Intros_1\00_Barton5\008_Barton5_SCB_v00.mov,-,nclc,nclc,10010,302121008,1920,1080,1.778,CFR,29.970,379954834,PCM,Little / Signed,sowt,10011,2,L R,48000,16
