9,,SYNC COMPLETE,CONTENT ERRORS,,FUSE PROGRAMMER,,,PROGRAMMING IN PROGRESS,,,HUD,CFD,,,RETURN TO INDEX,,,,,,,,,,,,,,,,,,,,,,,
CATEGORY,LOOK IDENTIFIER #,File Name,File Version,Notes,Version,Bank,Slot ,Mapping #,"Mapping 
Code",File Length,Play Mode,Error Flag,Midi Button,Notes to Kerstin,General/Show Call Notes,Upversioned Date,Folder,Look,File Path,Error Flag,Format,Codec_ID,Duration,Bit Rate,Width,Height,Aspect Ratio,Frame Rate Mode,Frame Rate,Stream Size,"Audio For,at",Audio Format/Settings,Audio Codec ID,Audio Duration,Audio Channels,Audio Channel Layout,Audio Sampling Rate,Audio Bit Depth
,,041_FanReact_LEV2_AUD_F_v01.mov,1,,1,061,041,001,AUD_F,7.73s,,-,,,,7/22/2020 14:41:06,061_IND_FERA,04_FanReact_LEV2,\061_IND_FERA\04_FanReact_LEV2\041_FanReact_LEV2_AUD_F_v01.mov,-,nclc,nclc,7742,1316925654,10160,1600,6.350,CFR,29.970,1278693431,PCM,Little / Signed,sowt,7742,2,L R,44100,16
,,044_FanReact_LEV2_RIB_F_v01.mov,1,,1,061,044,010,RIB_F,7.73s,,-,,,,7/22/2020 14:41:06,061_IND_FERA,04_FanReact_LEV2,\061_IND_FERA\04_FanReact_LEV2\044_FanReact_LEV2_RIB_F_v01.mov,-,nclc,nclc,7742,119849451,9504,144,66.000,CFR,29.970,120352430,PCM,Little / Signed,sowt,7742,2,L R,44100,16
,05_FanReact_LEV3,050_FanReact_LEV3_AUDIO_v01.mov,1,,1,061,050,024,AUDIO,7.73s,,-,,,,7/22/2020 14:42:16,061_IND_FERA,05_FanReact_LEV3,\061_IND_FERA\05_FanReact_LEV3\050_FanReact_LEV3_AUDIO_v01.mov,-,nclc,nclc,7742,60368,16,16,1.000,CFR,29.970,1578104,PCM,Little / Signed,sowt,7742,2,L R,48000,16
,,051_FanReact_LEV3_AUD_F_v01.mov,1,,1,061,051,001,AUD_F,7.73s,,-,,,,7/22/2020 14:42:18,061_IND_FERA,05_FanReact_LEV3,\061_IND_FERA\05_FanReact_LEV3\051_FanReact_LEV3_AUD_F_v01.mov,-,nclc,nclc,7742,1334505519,10160,1600,6.350,CFR,29.970,1296068291,PCM,Little / Signed,sowt,7742,2,L R,44100,16
,,054_FanReact_LEV3_RIB_F_v01.mov,1,,1,061,054,010,RIB_F,7.73s,,-,,,,7/22/2020 14:42:17,061_IND_FERA,05_FanReact_LEV3,\061_IND_FERA\05_FanReact_LEV3\054_FanReact_LEV3_RIB_F_v01.mov,-,nclc,nclc,7742,126117026,9504,144,66.000,CFR,29.970,126781454,PCM,Little / Signed,sowt,7742,2,L R,44100,16
,06_FanReact_LEV4,060_FanReact_LEV4_AUDIO_v01.mov,1,,1,061,060,024,AUDIO,7.73s,,-,,,,7/22/2020 14:43:01,061_IND_FERA,06_FanReact_LEV4,\061_IND_FERA\06_FanReact_LEV4\060_FanReact_LEV4_AUDIO_v01.mov,-,nclc,nclc,7742,58143,16,16,1.000,CFR,29.970,13170835,PCM,Little / Signed,sowt,7742,2,L R,48000,16
,,061_FanReact_LEV4_AUD_F_v01.mov,1,,1,061,061,001,AUD_F,7.73s,,-,,,,7/22/2020 14:43:01,061_IND_FERA,06_FanReact_LEV4,\061_IND_FERA\06_FanReact_LEV4\061_FanReact_LEV4_AUD_F_v01.mov,-,nclc,nclc,7742,1079536424,10160,1600,6.350,CFR,29.970,1049720791,PCM,Little / Signed,sowt,7742,2,L R,44100,16
,,064_FanReact_LEV4_RIB_F_v01.mov,1,,1,061,064,010,RIB_F,7.73s,,-,,,,7/22/2020 14:43:02,061_IND_FERA,06_FanReact_LEV4,\061_IND_FERA\06_FanReact_LEV4\064_FanReact_LEV4_RIB_F_v01.mov,-,nclc,nclc,7742,113248707,9504,144,66.000,CFR,29.970,114698969,PCM,Little / Signed,sowt,7742,2,L R,44100,16
,07_FanReact_PACERSWIN,070_FanReact_PACERSWIN_AUDIO_v01.mov,1,,,061,070,024,AUDIO,7.73s,,-,,,,7/22/2020 14:43:48,061_IND_FERA,07_FanReact_PACERSWIN,\061_IND_FERA\07_FanReact_PACERSWIN\070_FanReact_PACERSWIN_AUDIO_v01.mov,-,nclc,nclc,7742,58711,16,16,1.000,CFR,29.970,17413443,PCM,Little / Signed,sowt,7742,2,L R,48000,16
,,071_FanReact_PACERSWIN_AUD_F_v01.mov,1,,,061,071,001,AUD_F,7.73s,,-,,,,7/22/2020 14:43:52,061_IND_FERA,07_FanReact_PACERSWIN,\061_IND_FERA\07_FanReact_PACERSWIN\071_FanReact_PACERSWIN_AUD_F_v01.mov,-,nclc,nclc,7742,1103924880,10160,1600,6.350,CFR,29.970,1073392994,PCM,Little / Signed,sowt,7742,2,L R,44100,16
